age,job,marital,education,default,balance,housing,loan,contact,day,quarter,duration,campaign,pdays,previous,poutcome,y
31,workforce,single,secondary,0,90,0,1,unknown,4,second,35,1,-1,0,unknown,0
27,workforce,single,primary,0,268,0,0,unknown,4,second,32,1,-1,0,unknown,0
62,manager,married,tertiary,0,5008,0,0,telephone,4,second,139,2,-1,0,unknown,0
30,workforce,single,secondary,0,1165,0,0,cellular,4,second,204,2,183,3,success,1
39,nonworker,divorced,secondary,0,70,0,0,cellular,4,second,346,2,128,8,success,0
26,workforce,single,tertiary,0,1066,0,0,cellular,4,second,112,1,50,1,success,0
62,manager,married,tertiary,0,0,1,1,cellular,4,second,106,1,64,3,failure,0
30,manager,married,tertiary,0,1288,0,0,unknown,7,second,6,1,-1,0,unknown,0
33,workforce,single,tertiary,0,172,0,0,unknown,7,second,13,1,-1,0,unknown,0
51,manager,married,tertiary,0,0,0,0,unknown,7,second,302,1,-1,0,unknown,1
56,manager,married,secondary,0,699,0,0,unknown,7,second,54,1,-1,0,unknown,0
22,workforce,single,secondary,0,361,0,0,telephone,7,second,140,4,367,2,failure,0
68,nonworker,married,unknown,0,3701,0,0,telephone,8,second,149,1,-1,0,unknown,0
38,manager,married,secondary,0,0,1,0,cellular,8,second,187,1,181,2,success,1
36,workforce,divorced,secondary,0,2823,1,0,cellular,8,second,215,1,371,6,failure,1
35,manager,single,tertiary,0,3544,1,0,cellular,8,second,380,1,-1,0,unknown,1
23,nonworker,single,tertiary,0,508,0,0,cellular,8,second,544,1,-1,0,unknown,0
63,nonworker,divorced,secondary,0,1490,0,0,cellular,8,second,506,1,-1,0,unknown,1
39,workforce,married,secondary,0,1970,1,0,unknown,8,second,30,1,404,2,success,0
59,workforce,married,secondary,0,448,0,0,unknown,8,second,198,1,651,7,other,0
34,manager,married,secondary,0,592,1,0,unknown,8,second,49,1,-1,0,unknown,0
49,manager,divorced,tertiary,0,1405,0,0,unknown,8,second,29,1,-1,0,unknown,0
59,manager,married,tertiary,0,101,0,1,unknown,9,second,29,1,686,2,failure,0
63,nonworker,married,primary,0,48,0,0,cellular,9,second,251,1,-1,0,unknown,1
34,manager,married,tertiary,0,158,0,0,cellular,9,second,190,1,92,9,success,1
36,workforce,married,secondary,0,4721,0,0,cellular,9,second,150,1,92,5,success,1
31,manager,married,tertiary,0,877,0,0,cellular,9,second,192,1,93,7,other,1
28,manager,single,tertiary,0,187,0,0,cellular,9,second,206,1,92,1,success,1
80,nonworker,married,secondary,0,8304,0,0,telephone,9,second,712,1,64,12,failure,1
39,workforce,married,secondary,0,276,0,0,cellular,9,second,334,2,-1,0,unknown,1
34,workforce,divorced,secondary,0,44,0,0,unknown,9,second,118,1,-1,0,unknown,0
83,nonworker,married,tertiary,0,4761,0,0,telephone,9,second,294,2,93,1,success,0
31,manager,single,tertiary,0,147,0,0,cellular,9,second,163,2,92,3,success,1
39,workforce,married,secondary,0,323,0,0,cellular,9,second,874,2,188,6,failure,1
50,manager,married,secondary,0,2971,0,0,cellular,9,second,722,2,-1,0,unknown,0
27,manager,single,secondary,0,240,1,1,unknown,9,second,46,1,-1,0,unknown,0
50,workforce,single,tertiary,0,2,0,0,unknown,10,second,2389,1,-1,0,unknown,0
30,workforce,single,secondary,0,799,0,0,unknown,13,second,674,1,-1,0,unknown,1
73,nonworker,married,primary,0,508,0,0,cellular,14,second,154,4,97,1,success,0
67,nonworker,married,unknown,0,2540,0,0,telephone,14,second,278,5,116,4,other,1
29,workforce,single,secondary,0,322,0,0,unknown,14,second,434,1,96,6,other,1
36,manager,married,tertiary,0,495,0,0,cellular,14,second,187,1,94,9,success,1
24,nonworker,single,unknown,0,358,0,0,cellular,14,second,245,1,384,1,other,1
58,manager,married,tertiary,0,256,0,0,cellular,14,second,508,1,186,4,success,0
30,workforce,single,secondary,0,2371,0,0,cellular,14,second,661,1,384,2,other,1
21,nonworker,single,unknown,0,53,0,0,cellular,14,second,270,1,-1,0,unknown,1
27,manager,single,unknown,0,861,0,0,cellular,14,second,212,4,-1,0,unknown,1
56,manager,married,secondary,0,602,0,0,cellular,14,second,458,1,130,8,success,1
66,manager,married,secondary,0,4041,0,0,cellular,14,second,713,2,-1,0,unknown,1
28,nonworker,single,secondary,0,304,0,0,cellular,14,second,516,1,-1,0,unknown,0
71,nonworker,divorced,primary,0,275,0,0,cellular,14,second,293,1,425,1,success,1
26,workforce,single,tertiary,0,12,0,0,cellular,14,second,563,1,181,10,failure,1
30,nonworker,single,tertiary,0,4082,0,0,telephone,14,second,215,1,459,17,other,0
30,manager,married,secondary,0,166,0,0,unknown,14,second,30,1,-1,0,unknown,0
31,manager,married,tertiary,0,1126,0,0,unknown,14,second,20,1,-1,0,unknown,0
31,manager,single,tertiary,0,938,0,0,cellular,14,second,472,1,384,3,failure,0
31,manager,single,tertiary,0,4533,0,0,cellular,14,second,262,3,98,3,other,0
62,nonworker,married,primary,0,1742,0,0,cellular,14,second,167,2,98,6,other,1
32,independent,single,tertiary,0,46,1,0,cellular,14,second,485,2,-1,0,unknown,1
68,nonworker,divorced,primary,0,2027,0,0,cellular,15,second,619,2,92,2,success,1
37,manager,married,tertiary,0,3221,0,0,cellular,15,second,379,2,376,13,other,1
27,manager,single,tertiary,0,1720,0,0,cellular,15,second,910,1,224,3,success,1
59,nonworker,divorced,primary,0,1194,1,0,cellular,15,second,132,4,389,2,failure,0
35,workforce,married,secondary,0,294,1,0,cellular,15,second,238,6,98,5,success,0
45,workforce,single,tertiary,0,2033,0,0,cellular,15,second,243,5,285,2,success,1
51,manager,married,tertiary,0,0,1,1,cellular,15,second,177,4,99,2,success,0
76,independent,married,unknown,0,4984,0,0,telephone,15,second,126,3,48,2,success,0
27,manager,single,tertiary,0,2786,0,0,cellular,15,second,270,2,377,3,success,0
64,nonworker,married,secondary,0,3189,0,0,telephone,15,second,208,1,-1,0,unknown,1
28,manager,single,tertiary,0,2725,0,0,cellular,16,second,292,1,504,1,failure,1
48,workforce,divorced,secondary,0,1290,0,0,unknown,16,second,58,1,-1,0,unknown,0
38,nonworker,divorced,tertiary,0,2946,0,0,cellular,16,second,605,3,-1,0,unknown,1
66,nonworker,married,primary,0,1230,0,0,cellular,16,second,288,6,181,3,success,1
30,manager,single,tertiary,0,572,0,0,cellular,17,second,339,3,183,2,success,1
38,workforce,married,primary,0,1630,1,0,cellular,17,second,101,3,94,19,other,0
39,workforce,single,secondary,0,1435,0,0,cellular,17,second,383,1,296,19,other,1
24,workforce,single,secondary,0,403,0,0,unknown,17,second,247,1,-1,0,unknown,1
30,workforce,divorced,secondary,0,436,1,0,cellular,17,second,1720,1,-1,0,unknown,1
24,nonworker,married,secondary,0,6,0,0,unknown,17,second,21,1,-1,0,unknown,0
75,nonworker,married,primary,0,962,0,0,cellular,17,second,344,1,-1,0,unknown,0
63,nonworker,married,secondary,0,23047,0,0,cellular,17,second,530,1,139,2,other,0
49,workforce,married,tertiary,0,1071,0,0,cellular,17,second,169,1,-1,0,unknown,1
34,manager,married,tertiary,0,3301,1,0,cellular,17,second,485,2,227,4,failure,1
36,manager,married,secondary,0,1031,0,0,cellular,17,second,282,4,-1,0,unknown,1
46,workforce,married,secondary,0,1723,0,0,cellular,17,second,176,2,52,7,failure,1
32,workforce,single,tertiary,0,705,0,0,cellular,17,second,544,1,-1,0,unknown,1
52,workforce,married,secondary,0,955,0,1,cellular,17,second,301,2,134,4,success,1
53,independent,married,tertiary,0,1961,0,0,cellular,18,second,91,2,185,1,success,0
71,nonworker,married,secondary,0,29941,0,0,telephone,18,second,80,1,71,3,other,0
25,workforce,single,secondary,0,303,0,0,cellular,18,second,252,1,92,1,success,1
60,manager,married,primary,0,8334,0,0,cellular,18,second,143,1,49,7,other,0
29,manager,single,tertiary,0,1431,0,0,cellular,18,second,201,4,-1,0,unknown,0
50,manager,married,secondary,0,100,1,0,unknown,18,second,23,1,-1,0,unknown,0
20,nonworker,single,secondary,0,153,0,0,unknown,21,second,100,1,-1,0,unknown,1
46,workforce,married,secondary,0,0,1,0,cellular,22,second,154,1,124,1,other,0
61,nonworker,married,secondary,0,2011,0,0,cellular,22,second,292,1,578,2,failure,0
57,manager,divorced,tertiary,0,3287,0,0,cellular,22,second,867,1,84,3,success,1
32,manager,single,secondary,0,131,1,0,cellular,22,second,522,1,183,2,success,1
52,manager,married,unknown,0,1708,0,0,telephone,23,second,193,1,145,3,failure,0
32,manager,married,tertiary,0,913,1,0,cellular,23,second,883,1,674,4,failure,0
64,nonworker,divorced,primary,0,109,0,0,cellular,23,second,706,1,225,2,success,1
33,manager,single,tertiary,0,224,0,0,cellular,23,second,342,2,107,2,success,1
30,workforce,single,secondary,0,315,0,0,cellular,23,second,1407,1,-1,0,unknown,1
36,manager,single,tertiary,0,538,0,0,cellular,23,second,339,1,183,5,success,1
32,workforce,married,tertiary,0,903,1,0,cellular,23,second,181,1,320,1,other,0
59,manager,married,tertiary,0,5397,0,0,cellular,23,second,671,3,-1,0,unknown,1
34,nonworker,single,unknown,0,5969,0,0,cellular,23,second,442,2,292,10,failure,0
25,nonworker,single,secondary,0,1957,0,0,cellular,24,second,1207,4,385,1,failure,1
43,workforce,married,secondary,0,774,0,0,cellular,24,second,482,1,91,2,success,1
75,nonworker,married,secondary,0,468,0,0,telephone,24,second,316,1,-1,0,unknown,0
37,independent,single,tertiary,0,1188,0,0,cellular,24,second,310,1,-1,0,unknown,1
24,nonworker,single,unknown,0,1082,0,0,cellular,24,second,185,1,-1,0,unknown,0
35,manager,married,tertiary,0,1870,1,0,cellular,24,second,134,1,386,1,failure,0
30,workforce,single,secondary,0,254,1,1,cellular,24,second,167,3,416,2,unknown,0
27,manager,single,tertiary,0,6791,0,0,cellular,24,second,136,5,94,30,failure,0
31,workforce,married,tertiary,0,3338,1,0,cellular,24,second,122,2,185,2,success,0
21,nonworker,single,unknown,0,762,0,0,cellular,24,second,288,1,-1,0,unknown,0
40,workforce,married,secondary,0,697,0,0,cellular,24,second,220,2,219,2,other,0
53,workforce,married,unknown,0,960,0,1,unknown,24,second,180,1,687,2,other,0
37,manager,divorced,secondary,0,450,1,1,unknown,24,second,15,1,-1,0,unknown,0
37,manager,single,secondary,0,16,0,0,unknown,24,second,11,1,-1,0,unknown,0
26,nonworker,single,secondary,0,696,0,0,unknown,24,second,22,1,-1,0,unknown,0
46,workforce,married,primary,0,67,0,0,unknown,24,second,9,1,-1,0,unknown,0
49,manager,married,tertiary,0,1167,1,1,cellular,25,second,213,6,150,8,failure,1
42,workforce,divorced,tertiary,0,2611,1,0,cellular,25,second,300,1,389,3,failure,1
27,workforce,single,secondary,0,3145,0,0,cellular,25,second,374,1,179,2,success,1
57,nonworker,married,secondary,0,1350,0,0,cellular,25,second,131,1,388,1,failure,0
30,workforce,single,secondary,0,938,0,0,cellular,25,second,171,1,141,3,other,0
45,workforce,married,tertiary,0,1818,1,1,cellular,25,second,427,1,142,5,success,0
57,workforce,married,secondary,0,363,0,0,cellular,25,second,195,6,-1,0,unknown,0
33,manager,single,tertiary,0,794,0,0,unknown,25,second,12,1,-1,0,unknown,0
29,workforce,single,secondary,0,825,0,0,cellular,25,second,472,2,-1,0,unknown,1
27,nonworker,single,secondary,0,833,0,0,telephone,25,second,359,5,-1,0,unknown,0
37,workforce,married,tertiary,0,122,0,0,cellular,25,second,266,2,318,3,other,1
30,workforce,single,primary,0,185,0,0,unknown,26,second,11,1,-1,0,unknown,0
35,manager,married,tertiary,0,358,0,0,unknown,27,second,18,1,-1,0,unknown,0
34,workforce,married,unknown,0,746,0,0,unknown,27,second,32,1,-1,0,unknown,0
72,nonworker,married,primary,0,0,0,0,cellular,28,second,348,6,94,6,failure,0
31,workforce,single,secondary,0,334,0,0,unknown,28,second,54,1,-1,0,unknown,0
47,manager,single,tertiary,0,334,1,0,cellular,28,second,614,3,94,9,success,1
38,manager,single,tertiary,0,623,0,0,cellular,28,second,297,4,144,4,other,1
48,manager,single,tertiary,0,86,0,0,cellular,28,second,281,3,186,6,other,1
36,manager,married,tertiary,0,1790,1,0,cellular,28,second,132,3,392,2,other,0
55,nonworker,divorced,primary,0,976,0,0,cellular,28,second,345,1,94,3,other,1
39,workforce,single,tertiary,0,393,0,0,cellular,28,second,325,1,94,1,success,1
49,manager,single,secondary,0,293,0,0,cellular,28,second,452,1,-1,0,unknown,1
26,manager,single,tertiary,0,222,0,0,cellular,28,second,247,1,63,2,success,1
37,workforce,single,secondary,0,23,1,0,cellular,28,second,197,1,182,1,failure,0
68,nonworker,divorced,primary,0,476,0,0,telephone,28,second,363,1,-1,0,unknown,1
31,nonworker,single,tertiary,0,4951,0,0,cellular,28,second,150,3,-1,0,unknown,0
22,nonworker,single,secondary,0,10971,0,0,cellular,28,second,181,2,-1,0,unknown,0
45,manager,married,unknown,0,2724,0,0,cellular,28,second,359,2,182,1,success,1
57,nonworker,married,primary,0,1884,0,0,telephone,28,second,133,4,-1,0,unknown,0
67,nonworker,married,primary,0,2391,0,0,cellular,28,second,737,6,186,10,other,1
22,nonworker,single,secondary,0,1796,0,0,cellular,28,second,369,3,-1,0,unknown,1
60,nonworker,married,secondary,0,11,0,0,cellular,29,second,265,1,586,2,failure,1
31,workforce,single,secondary,0,54,1,0,cellular,29,second,401,1,-1,0,unknown,1
60,nonworker,married,secondary,0,2060,0,0,cellular,29,second,135,4,95,4,failure,0
58,workforce,married,primary,0,3109,0,0,cellular,29,second,295,1,287,4,success,1
41,manager,married,secondary,0,3126,1,0,cellular,29,second,222,1,91,7,failure,1
47,manager,married,secondary,0,0,0,1,cellular,29,second,238,1,139,4,failure,0
23,workforce,single,secondary,0,488,0,0,cellular,29,second,205,1,91,3,success,1
30,nonworker,single,secondary,0,314,0,0,cellular,29,second,189,1,204,6,success,0
39,manager,married,tertiary,0,2939,0,0,cellular,29,second,385,1,165,2,success,0
35,nonworker,married,secondary,0,978,0,0,cellular,29,second,660,2,182,6,success,1
33,manager,single,tertiary,0,718,1,0,cellular,29,second,271,1,84,3,success,1
29,nonworker,single,secondary,0,808,0,0,cellular,29,second,189,1,362,1,other,0
33,manager,single,tertiary,0,3143,0,0,cellular,29,second,421,2,-1,0,unknown,1
45,workforce,married,tertiary,0,2699,1,0,cellular,29,second,264,4,-1,0,unknown,0
50,workforce,married,tertiary,0,5114,0,0,telephone,29,second,286,2,153,2,other,0
32,workforce,divorced,tertiary,0,3255,0,0,cellular,29,second,167,2,-1,0,unknown,1
44,workforce,single,secondary,0,276,1,0,unknown,29,second,13,1,411,6,failure,0
27,nonworker,single,secondary,0,1423,0,0,unknown,29,second,8,1,-1,0,unknown,0
31,manager,single,tertiary,0,1539,1,0,cellular,30,second,107,2,756,2,other,0
32,nonworker,single,tertiary,0,64,0,0,cellular,30,second,598,4,105,5,failure,1
33,workforce,single,secondary,0,555,0,0,cellular,30,second,255,2,-1,0,unknown,0
48,manager,single,secondary,0,1544,1,0,telephone,30,second,263,1,450,2,failure,1
19,nonworker,single,secondary,0,424,0,0,cellular,30,second,121,3,195,2,other,0
41,manager,single,secondary,0,985,1,0,cellular,30,second,274,2,391,11,success,1
49,nonworker,married,primary,0,360,0,0,unknown,30,second,6,1,-1,0,unknown,0
77,nonworker,married,tertiary,0,1047,0,0,cellular,30,second,108,5,-1,0,unknown,0
43,manager,single,tertiary,0,0,0,0,cellular,30,second,275,2,296,1,failure,1
32,workforce,single,tertiary,0,4071,0,0,cellular,30,second,319,2,-1,0,unknown,1
39,workforce,married,secondary,0,4861,1,0,telephone,30,second,119,1,183,2,other,0
21,nonworker,single,secondary,0,2488,0,0,cellular,30,second,258,6,169,3,success,1
74,nonworker,divorced,primary,0,29080,0,0,cellular,30,second,301,5,93,4,other,1
72,nonworker,single,tertiary,0,1285,0,0,telephone,1,third,494,4,150,9,failure,0
39,workforce,married,primary,0,1,1,0,unknown,1,third,165,1,745,2,failure,0
29,workforce,single,secondary,0,0,0,0,unknown,1,third,12,1,514,3,failure,0
52,manager,divorced,tertiary,0,3,0,0,unknown,1,third,28,1,-1,0,unknown,0
42,workforce,married,secondary,0,2152,0,0,cellular,1,third,113,2,93,4,failure,0
32,manager,single,tertiary,0,12569,0,0,cellular,1,third,561,2,295,2,success,1
63,nonworker,married,secondary,0,2896,0,0,cellular,1,third,304,1,119,2,success,1
19,nonworker,single,secondary,0,526,0,0,cellular,1,third,174,1,199,3,failure,0
37,workforce,married,secondary,0,195,1,0,unknown,1,third,10,1,-1,0,unknown,0
29,independent,single,tertiary,0,805,0,0,cellular,1,third,302,2,128,8,success,0
53,workforce,divorced,secondary,0,36,1,1,unknown,2,third,25,1,417,1,success,1
34,independent,single,tertiary,0,0,1,0,unknown,2,third,48,1,422,1,success,0
28,nonworker,single,secondary,0,196,0,0,cellular,2,third,423,3,-1,0,unknown,1
35,workforce,married,secondary,0,262,0,0,cellular,2,third,96,2,109,4,success,0
31,workforce,single,secondary,0,1027,0,0,cellular,2,third,217,3,-1,0,unknown,1
67,nonworker,married,tertiary,0,1948,0,0,cellular,2,third,844,2,155,5,success,0
43,workforce,divorced,unknown,0,4389,0,0,telephone,2,third,632,2,85,1,success,1
32,independent,single,tertiary,0,4024,1,0,cellular,2,third,150,1,-1,0,unknown,0
26,workforce,single,secondary,0,463,0,1,cellular,2,third,248,2,-1,0,unknown,1
31,nonworker,single,secondary,0,3511,0,0,cellular,2,third,667,1,-1,0,unknown,1
45,manager,married,secondary,0,2897,0,0,cellular,2,third,301,2,88,5,failure,0
39,manager,divorced,tertiary,0,224,0,0,cellular,2,third,194,2,88,1,success,1
56,workforce,married,primary,0,1014,0,0,unknown,2,third,5,1,-1,0,unknown,0
35,independent,single,tertiary,0,398,0,0,cellular,5,third,101,3,-1,0,unknown,0
29,workforce,single,secondary,0,738,0,0,unknown,5,third,29,1,-1,0,unknown,0
32,nonworker,single,secondary,0,61,0,1,cellular,5,third,178,3,515,7,failure,0
28,workforce,single,secondary,0,198,0,0,cellular,5,third,128,2,-1,0,unknown,1
32,workforce,single,secondary,0,1029,0,0,cellular,5,third,175,4,-1,0,unknown,0
30,workforce,single,tertiary,0,0,1,0,cellular,5,third,140,1,424,8,success,1
65,nonworker,divorced,secondary,0,744,0,0,cellular,5,third,182,1,-1,0,unknown,0
24,manager,single,tertiary,0,674,1,0,cellular,6,third,267,1,-1,0,unknown,1
32,manager,single,tertiary,0,623,0,0,cellular,6,third,335,3,194,2,failure,1
29,manager,single,unknown,0,560,0,0,cellular,6,third,212,1,92,2,success,0
50,workforce,married,tertiary,0,0,0,1,cellular,6,third,257,1,85,7,failure,0
46,manager,divorced,tertiary,0,558,0,0,cellular,6,third,319,1,-1,0,unknown,1
30,manager,married,tertiary,0,69,1,0,unknown,6,third,42,1,-1,0,unknown,0
60,workforce,married,secondary,0,259,0,0,cellular,6,third,396,1,386,2,success,1
33,workforce,single,secondary,0,688,0,0,unknown,6,third,226,1,-1,0,unknown,0
37,workforce,married,secondary,0,432,1,0,cellular,6,third,386,3,776,55,failure,1
60,manager,divorced,primary,0,2694,0,0,telephone,6,third,295,1,-1,0,unknown,0
43,workforce,married,secondary,0,69,1,1,cellular,7,third,156,1,260,2,failure,0
48,manager,single,tertiary,0,159,0,0,telephone,7,third,229,1,251,6,success,1
52,workforce,married,secondary,0,657,0,0,telephone,7,third,398,2,460,2,failure,1
29,manager,single,tertiary,0,1808,0,0,cellular,7,third,273,2,433,1,success,1
71,nonworker,divorced,unknown,0,392,0,0,telephone,7,third,276,2,-1,0,unknown,1
42,manager,married,tertiary,0,298,0,0,cellular,8,third,214,4,115,6,failure,0
47,manager,single,tertiary,0,6651,0,0,cellular,8,third,229,1,412,2,failure,1
70,nonworker,married,primary,0,2795,0,0,cellular,8,third,480,1,181,2,success,1
28,manager,single,tertiary,1,1414,1,0,cellular,8,third,294,1,521,1,failure,1
70,nonworker,divorced,secondary,0,4572,0,0,cellular,8,third,173,11,162,5,failure,0
